"initial data","nodes number","f1"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9565217391304348"
"A","24","0.9565217391304348"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9565217391304348"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9565217391304348"
"A","24","0.9565217391304348"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9565217391304348"
"A","24","0.9565217391304348"
"A","24","0.9565217391304348"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9565217391304348"
"A","24","0.9565217391304348"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9565217391304348"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9565217391304348"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.8571428571428571"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9565217391304348"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9565217391304348"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9565217391304348"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9565217391304348"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"A","24","0.9090909090909091"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","6","0.5"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","1.0"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","1.0"
"B","9","0.7499999999999999"
"B","9","1.0"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","1.0"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","1.0"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","1.0"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","1.0"
"B","9","1.0"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","1.0"
"B","9","0.7499999999999999"
"B","9","0.888888888888889"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","1.0"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","1.0"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","1.0"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.888888888888889"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","1.0"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","1.0"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.888888888888889"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","1.0"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","1.0"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","1.0"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.888888888888889"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","1.0"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","1.0"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","1.0"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","1.0"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","1.0"
"B","9","1.0"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.888888888888889"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.888888888888889"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","1.0"
"B","9","1.0"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","1.0"
"B","9","1.0"
"B","9","0.7499999999999999"
"B","9","0.7499999999999999"
"B","9","1.0"
